api_id,nome,status,orgao_id
2246,Solicitar parcelamento de débitos junto à ANTT não inscritos em Dívida Ativa da União,Mantido,45
2247,Obter Termo de Autorização para prestar serviço de transporte rodoviário coletivo interestadual e internacional de passageiros$§ regime de autorização,Mantido,45
2248,Concessão de Termo de Autorização para prestar serviço de transporte rodoviário coletivo interestadual e internacional de passageiros$§ em regime de fr,Mantido,45
2250,Concessão de Licença de Viagem para transporte rodoviário coletivo interestadual e internacional de passageiros em regime de fretamento eventual e tur,Mantido,45
2251,Concessão de Licença de Viagem para transporte rodoviário coletivo interestadual e internacional de passageiros em regime de fretamento contínuo,Mantido,45
2254,Obter Licença Complementar para transporte rodoviário internacional de passageiros,Mantido,45
2255,Solicitar reativação de registro no RNTRC,Mantido,45
2256,Solicitar o desligamento de RESPONSÁVEL TÉCNICO do RNTRC,Mantido,45
2257,Solicitar autorização de trânsito por terceiro país para transporte rodoviário internacional de cargas,Mantido,45
2258,Obter Autorização para dispensação excepcional de medicamento a base de Talidomida,Mantido,3
2259,Obter Autorização para uso Compassivo$§ Acesso Expandido e Fornecimento de Medicamento pós-estudo,Mantido,3
2260,Obter Autorização de Exportação de substância$§ planta ou medicamento controlado,Mantido,3
2261,Obter certificado de não objeção para exportação,Mantido,3
2262,Obter autorização de fabricação para fim exclusivo de exportação,Mantido,3
2263,Emitir Certificado de Registro de Cosméticos,Mantido,3
2264,Solicitar Regularização de Saneantes Isentos de Registro,Mantido,3
2265,Obter autorização para a abertura de novos cursos de pós-graduação stricto sensu (mestrado e doutorado) no Brasil,Mantido,148
2267,Participar de cursos de mestrado profissional para atuação na educação básica,Mantido,148
2268,Participar de cursos de licenciatura$§ na modalidade presencial$§ para atuação na educação básica.,Mantido,148
2269,Obter Bolsa de Iniciação à Docência,Mantido,148
2271,Obter apoio financeiro para a realização de eventos científicos e tecnológicos no país,Mantido,148
2272,Solicitar empréstimo ou consultar livros na biblioteca do CBPF,Mantido,12
2273,Acesso a Laboratórios Avançados de Física do CBPF,Mantido,12
2275,Agendar visita às instalações laboratoriais do Centro de Tecnologia Mineral (CETEM),Mantido,12
2277,Solicitar alocação de recursos computacionais do Centro de Tecnologia Estratégica do Nordeste,Mantido,12
2284,Conceder Certificado de Registro para Pessoa Jurídica (Não Fabricante),Mantido,67
2285,Aquisição de Armas ou Munições - Policiais e outros,Mantido,67
2286,Cancelar Certificado de Registro Pessoa Física Colecionador$§ Atirador Desportivo e Caçador,Mantido,67
2288,Obter autorização para serviço de destruição de Produtos Controlados pelo Exército,Mantido,67
2289,Conceder Título de Registro - Químicos e Explosivos,Mantido,67
2290,Autorizar  Desembaraço Alfandegário Pessoa Física,Mantido,67
2292,Apostilar Certificado de Registro para Pessoa Jurídica (Não Fabricante),Mantido,67
2293,Apostilar o Título de Registro de Produtos Controlados pelo Exército - (Fabricante exceto Químicos e Explosivos),Mantido,67
2295,Cancelar o Título de Registro de Produtos Controlados pelo Exército - por solicitação da Empresa - (Fabricante exceto Químicos e Explosivos),Mantido,67
2296,Transferir Propriedade de Armas entre Sistemas,Mantido,67
2297,Conceder o Título de Registro de Produtos Controlados pelo Exército - (Fabricante exceto Químicos e Explosivos),Mantido,67
2298,Revalidar o Título de Registro de Produtos Controlados pelo Exército - (Fabricante exceto Químicos e Explosivos),Mantido,67
2299,Autorizar Aquisição de Produtos Controlados pelo Exército para Pessoa Física (CAC) no Mercado Nacional,Mantido,67
2300,Cancelar Certificado de Registro de Pessoa Jurídica (Não Fabricante),Mantido,67
2301,Aquisição Mercado Nacional - Órgãos Público - Exceto PM e CB,Mantido,67
2302,Autorizar Aquisição de Produtos Controlados pelo Exército por Importação - Pessoa Jurídica,Mantido,67
2304,Autorizar Aquisição de Produtodos Controlados pelo Exército$§ Munições - Pessoa Física (CAC),Mantido,67
2305,Emitir 2ª via do Certificado de Pessoa Física - CAC,Mantido,67
2306,Conceder Autorização Protótipo de Produto Controlado pelo Exército,Mantido,67
2307,Obter autorização para prestar serviço de blindagem de veículos,Mantido,67
2308,Emitir Guia de Tráfego para Pessoa Física - Caçadores$§ Atiradores Desportivos e Colecionadores,Mantido,67
2309,Apostilar Certificado de Registro Pessoa Física - Colecionador$§ Atirador Desportivo e Caçador (CAC),Mantido,67
2310,Autorizar Exposição de Produtos Controlados pelo Exército,Mantido,67
2319,Obter as concentrações de radionuclídeos em água e matrizes ambientais,Mantido,29
2320,Obter textos técnico-científicos da área nuclear ou correlatas,Mantido,29
2321,Obter autorização para comissionamento de instalação radiativa,Mantido,29
2322,Obter registro de Profissional de Nivel Superior Habilitados para o preparo$§ uso e manuseio de Fontes Radioativas,Mantido,29
2323,Obter anuência para exportar radioisótopos ou equipamentos geradores de radiação ionizante,Mantido,29
2324,Obter aprovação para transferência de radioisótopos e/ou equipamentos geradores de radiação ionizante,Mantido,29
2325,Obter Isenção de Requisitos de Proteção Radiológica de equipamentos geradores de radiação ionizante ou fontes radioativas,Mantido,29
2326,Obter capacitação no país na área de radioproteção e dosimetria,Mantido,29
2327,Cadastrar Grupos de Pesquisa na Plataforma Lattes,Mantido,27
2328,Obter bolsas para formação de recursos humanos,Mantido,27
2329,Obter apoio financeiro a ações de divulgação científica e tecnológica,Mantido,27
2331,Importar bens para pesquisa via CNPq,Mantido,27
2332,Solicitar Vista de Processos e Documentos - CVM,Mantido,7
2333,Obter registro de extração mineral,Mantido,58
2334,Obter cessão total de concessão de lavra,Mantido,58
2336,Requerer Redução de Área,Mantido,58
2337,Solicitar a renúncia do título minerário de lavra,Mantido,58
2338,Prorrogar início dos trabalhos de lavra,Mantido,58
2339,Obter suspensão temporária dos trabalhos de lavra,Mantido,58
2340,Aditar nova substância ao título minerário de lavra,Mantido,58
2341,Modificar o Plano de Aproveitamento Econômico,Mantido,58
2342,Comunicar a extração de fósseis,Mantido,58
2345,Obter classificação de água mineral,Mantido,58
2346,Obter aprovação de rótulo de água mineral,Mantido,58
2347,Obter autorização para  importar água mineral,Mantido,58
2348,Cadastrar produtores e comerciantes de diamantes brutos,Mantido,58
2349,Obter Guia de Trânsito para o Transporte de Arma de Fogo,Mantido,31
2350,Obter Credenciamento de Psicólogo,Mantido,31
2352,Obter Credenciamento de Instrutor de Armamento e Tiro,Mantido,31
2353,Obter Licença de Armeiro,Mantido,31
2354,Obter cópia ou via de Boletim de Acidente de Trânsito (BAT) ou Declaração de Acidente de Trânsito (DAT) da PRF,Mantido,23
2355,Verificar autenticidade de Boletim de Acidente de Trânsito da PRF,Mantido,23
2356,Capacitar-se a distância na Escola Virtual de Governo,Extinto,68
2357,Inscrever em processos seletivos para cursos de Especialização e MBA na Enap,Mantido,68
2358,Solicitar auxílio para dificuldades de acessibilidade em pesquisas na Biblioteca Nacional,Mantido,130
2359,Realizar pesquisa a distância na Biblioteca Nacional,Mantido,130
2360,Receber doação de livros da Biblioteca Nacional,Mantido,130
2361,Solicitar apoio à Tradução e Publicação de Autores Brasileiros no Exterior,Mantido,130
2362,Solicitar apoio técnico para tratamento de acervos raros pela Biblioteca Nacional,Mantido,130
2363,Participar de visita guiada às exposições de documentos arquivísticos,Mantido,120
2364,Obter bolsa de iniciação científica em projetos de pesquisa da FCRB.,Mantido,120
2365,Publicar artigos na revista da Fundação Casa de Rui Barbosa,Mantido,120
2366,Apresentar trabalho acadêmico em eventos científicos da Fundação Casa de Rui Barbosa,Mantido,120
2367,Participar de eventos científicos da Fundação Casa de Rui Barbosa,Mantido,120
2375,Doar leite materno - Fiocruz/RJ,Mantido,66
2389,Matricular-se na Fundação Osorio.,Mantido,146
2395,Obter Certificado de Conclusão do Ensino Médio,Mantido,146
2400,Obter Declaração Certificatória,Mantido,146
2402,Obter Declaração de Isenção do D.O.U.,Mantido,146
2405,Fazer download de livros sobre relações internacionais$§ política externa brasileira e história diplomática do Brasil,Mantido,33
2424,Obter apoio financeiro para gestão dos sistemas de saneamento básico em municípios de até 50.000 habitantes,Mantido,117
2425,Obter apoio financeiro para implementação de projetos de melhorias sanitárias domiciliares,Mantido,117
2426,Obter apoio financeiro para implementação de projetos de melhorias habitacionais para controle da doença de Chagas,Mantido,117
2428,Obter apoio financeiro para implementação de projetos de sistemas de manejo de resíduos sólidos,Mantido,117
2429,Obter apoio financeiro para implementação de projetos de coleta e reciclagem de materiais,Mantido,117
2431,Obter apoio financeiro para implementação de projetos de sistemas de drenagem e manejo ambiental de águas pluviais,Mantido,117
2432,Obter apoio técnico e financeiro para implementação de projetos de elaboração de planos de segurança da água,Mantido,117
2433,Obter apoio financeiro para implementação de projetos de fomento à educação em saúde ambiental para promoção da saúde,Mantido,117
2434,Acessar acervo bibliográfico da Fundacentro,Mantido,111
2437,Participar de  eventos em segurança e saúde no trabalho,Mantido,111
2438,Participar de cursos de curta duração,Mantido,149
2439,Visitar as exposições do Museu do Homem do Nordeste e Engenho Massangana,Mantido,149
2442,Publicar trabalho na Revista Cadernos de Estudos Sociais,Mantido,149
2443,Obter auxílio financeiro para projetos de promoção e preservação da cultura afro-brasileira,Mantido,150
2444,Obter autorização de exportação da flora nativa e carvão vegetal de espécies exóticas,Mantido,82
2445,Obter Autorização para o Transporte Interestadual de Raias de Águas Continentais,Mantido,82
2446,Obter a Guia de transporte interestadual de peixes ornamentais,Mantido,82
2447,Obter autorização para o manejo de fauna exótica invasora,Mantido,82
2448,Obter anuência para importação de agrotóxicos para fins não-agrícolas,Mantido,82
2449,Obter anuência para importação de remediadores ambientais,Mantido,82
2451,Obter anuência para importação de substâncias controladas pela Convenção de Estocolmo,Mantido,82
2452,Registrar remediadores ambientais,Mantido,82
2453,Obter anuência para pesquisa e experimentação com remediadores ambientais,Mantido,82
2454,Solicitar inscrição no Cadastro Técnico Federal de Atividades Potencialmente Poluidoras e/ou Utilizadoras de Recursos Ambientais,Mantido,82
2455,Obter Certificado de Regularidade,Mantido,82
2456,Obter autorização para exportação de resíduos,Mantido,82
2458,Obter autorização para o trânsito de resíduos,Mantido,82
2460,Obter autorização ambiental para transporte marítimo e interestadual de produtos perigosos,Mantido,82
2462,Emitir certidão de quitação de informações estatísticas do IBGE,Mantido,127
2463,Obter acesso à RBMC-IP,Mantido,127
2465,Realizar visita orientada à Biblioteca Central do Ibram,Mantido,145
2466,Registrar Museu,Mantido,145
2469,Obter apoio financeiro para ações e iniciativas de reconhecimento e valorização da memória social,Mantido,145
2470,Cadastrar Bens Culturais Musealizados Desaparecidos,Mantido,145
2471,Increver-se no Prêmio Darcy Ribeiro,Mantido,145
2474,Inscrever-se no Prêmio Modernização de Museus: Microprojetos,Mantido,145
2475,Inscrever-se no Prêmio Pontos de Memória,Mantido,145
2476,Obter reconhecimento de propriedade como Reserva Particular do Patrimônio Natural,Mantido,64
2478,Obter autorização para pesquisa em Unidades de Conservação Federais,Mantido,64
2479,Obter Certidão para Compensação de Reserva Legal,Mantido,64
2481,Visitar o Museu da Imprensa Nacional,Mantido,52
2484,Fazer o Exame Nacional de Desempenho dos Estudantes,Mantido,151
2487,Usar o Serviço de Acesso a Dados Protegidos do Inep,Mantido,151
2489,Realizar consulta ao acervo especializado em surdez do INES,Mantido,100
